@RELATION bag

@ATTRIBUTE class {spam, ham}
@ATTRIBUTE word STRING

@DATA
ham, "not."
ham, "not..."
ham, "not...2m"
ham, "not.AT"
ham, "not?"
ham, "not?blah"
ham, "not?omoob"
ham, "not?t"
ham, "note"
ham, "note:"
ham, "notebook"
ham, "notes"
ham, "nothin"
ham, "nothing,"
ham, "nothing."
ham, "nothinge."
ham, "nothingsimple.."
ham, "notice."
ham, "notin"
ham, "notixiquating"
ham, "notle"
ham, "notn"
ham, "notnd"
ham, "noun"
ham, "novelty"
ham, "now!."
ham, "now!still"
ham, "now.."
ham, "now..."
ham, "now...."
ham, "now...nally"
ham, "now...ng"
ham, "now...nt"
ham, "now...nterested?"
ham, "now...okck"
ham, "now...re"
ham, "now..very"
ham, "now.3)"
ham, "now.TT"
ham, "now.atu"
ham, "now.ave"
ham, "now.erever"
ham, "now.fals"
ham, "now.hw"
ham, "now.i"
ham, "now.ke"
ham, "now.lent"
ham, "now.onion"
ham, "now.ontact"
ham, "now.ordered"
ham, "now.r"
ham, "now.t"
ham, "now.use"
ham, "now.ve"
ham, "now.you"
ham, "now?"
ham, "now?:)"
ham, "now?MMI"
ham, "now?actually"
ham, "now?can"
ham, "now?h"
ham, "now?happy!"
ham, "now?hings"
ham, "now?i"
ham, "now?ing"
ham, "now?ller"
ham, "now?lt"
ham, "now?ot"
ham, "now?t"
ham, "now?y"
ham, "now?£250"
ham, "nowU"
ham, "nowadays:)lot"
ham, "nowaper"
ham, "nowd"
ham, "nowe"
ham, "nowes"
ham, "nowfollowing"
ham, "nowg..N"
ham, "nowight,"
ham, "nowited"
ham, "nowlets"
ham, "nowncement."
ham, "nowow...s,"
ham, "ns"
ham, "nsidering...athe"
ham, "nsr"
ham, "nt"
ham, "nt.swt"
ham, "nt?"
ham, "ntary"
ham, "nte.:-"
ham, "ntle."
ham, "nuclear"
ham, "nudist"
ham, "nuerologist."
ham, "num"
ham, "num."
ham, "num.aboutOTTA"
ham, "number!"
ham, "number,"
ham, "number."
ham, "number..:)"
ham, "number.ess"
ham, "number.n"
ham, "number.pls"
ham, "number.y..the"
ham, "number?ord"
ham, "number?smas"
ham, "numberc"
ham, "numbere"
ham, "numberf"
ham, "numberhere's"
ham, "numbermester?"
ham, "numbers,"
ham, "numbers."
ham, "numberthat."
ham, "numbertions"
ham, "nursery!"
ham, "nurses"
ham, "nus"
ham, "nusstu..."
ham, "nuther"
ham, "nvm"
ham, "nvm,"
ham, "nw"
ham, "nw,"
ham, "nxt"
ham, "nxt?"
ham, "ny"
ham, "nyc"
ham, "nyc!"
ham, "nyc,"
ham, "nydc"
ham, "nyt"
ham, "nyt.."
ham, "nyt..."
ham, "nyt..or"
ham, "nyt:-*hours"
ham, "nyteir"
ham, "nyter"
ham, "nytpI"
ham, "nz"
ham, "nÃ¬te?"
ham, "o."
ham, "oBox1,"
ham, "oath"
ham, "obedient,"
ham, "obese."
ham, "obey"
ham, "obile"
ham, "objection."
ham, "oblisingately"
ham, "oblivious"
ham, "obviously"
ham, "obviously,"
ham, "occasion"
ham, "occupied,"
ham, "occupy"
ham, "occur"
ham, "occurs"
ham, "oclock"
ham, "october.."
ham, "od"
ham, "odalebeku:"
ham, "odi"
ham, "odi:-)."
ham, "ody"
ham, "of,"
ham, "of."
ham, "of?"
ham, "of?last"
ham, "off,"
ham, "off."
ham, "off:)"
ham, "off:-)ays,"
ham, "off?"
ham, "offc"
ham, "offcampusn"
ham, "offdam"
ham, "offe!hows"
ham, "offense"
ham, "offer:)"
ham, "offered."
ham, "offerhatked"
ham, "office"
ham, "office."
ham, "office.."
ham, "office..RO2004"
ham, "office..r"
ham, "office..still"
ham, "office..understand?"
ham, "office.thenampettook"
ham, "office.xy?"
ham, "office:)whats"
ham, "office?"
ham, "officefamily...may"
ham, "officer"
ham, "officially"
ham, "offline"
ham, "offpop"
ham, "ofice"
ham, "ofice...got"
ham, "often"
ham, "often,"
ham, "oga."
ham, "ogging"
ham, "ogunrinde,"
ham, "oh"
ham, "oh!"
ham, "oh."
ham, "oh..."
ham, "oh.am"
ham, "oh.ing"
ham, "oh.n't"
ham, "oh.nd"
ham, "oh.ont"
ham, "oh.t"
ham, "ohi"
ham, "oht"
ham, "oil"
ham, "oil..."
ham, "oing"
ham, "ok'll"
ham, "ok,"
ham, "ok."
ham, "ok.,"
ham, "ok.."
ham, "ok..."
ham, "ok....take"
ham, "ok...am"
ham, "ok...in"
ham, "ok...l"
ham, "ok...rking"
ham, "ok...y?U"
ham, "ok..come"
ham, "ok..essage:"
ham, "ok..nw"
ham, "ok..then..whats"
ham, "ok.0090044"
ham, "ok.PPY"
ham, "ok.comittal"
ham, "ok.did?"
ham, "ok.free,"
ham, "ok.know"
ham, "ok.t"
ham, "ok.th"
ham, "ok.varunnathu"
ham, "ok:-)xt"
ham, "ok?"
ham, "okay"
ham, "okay!"
ham, "okay."
ham, "okay..."
ham, "okay?o"
ham, "okck"
ham, "okday?!"
ham, "okhing"
ham, "okie"
ham, "okie..."
ham, "okr"
ham, "okrents"
ham, "okthere."
ham, "ola?on"
ham, "olage"
ham, "olave"
ham, "olayiwola's"
ham, "old."
ham, "oliday"
ham, "ollu.but"
ham, "olowoyey@"
ham, "om"
ham, "ome"
ham, "ompletely"
ham, "omw"
ham, "omw,"
ham, "on!f"
ham, "on)ghts"
ham, "on,"
ham, "on-edge"
ham, "on.."
ham, "on..."
ham, "on.ng.www.ringtones.co.uk,"
ham, "on:)ME"
ham, "on:)it"
ham, "on?"
ham, "onal"
ham, "once"
ham, "once.ving"
ham, "once?have"
ham, "ondu"
ham, "one!!"
ham, "one's?"
ham, "one,"
ham, "one,ta."
ham, "one."
ham, "one..."
ham, "one...y"
ham, "one.Apply"
ham, "one.se"
ham, "one?"
ham, "oneBox36504W45WQ"
ham, "oneis"
ham, "ones,"
ham, "ones.."
ham, "oni"
ham, "oni..."
ham, "oni...'t"
ham, "oni.t"
ham, "online"
ham, "online!"
ham, "online,"
ham, "online."
ham, "online.alls"
ham, "online?"
ham, "online?LES"
ham, "online?why?d"
ham, "onluy"
ham, "only..."
ham, "only..bettr"
ham, "only..od,blood"
ham, "only.don"
ham, "only.s"
ham, "only.urry"
ham, "only:)e"
ham, "only:-)..."
ham, "only?"
ham, "onlye"
ham, "onlylly"
ham, "onstill"
ham, "onwards"
ham, "onwards..."
ham, "onwords"
ham, "oolt"
ham, "open."
ham, "open?"
ham, "opened"
ham, "opener?"
ham, "openin"
ham, "opening"
ham, "openingn"
ham, "openings"
ham, "operate"
ham, "oping"
ham, "opinion"
ham, "opinions"
ham, "opponenter"
ham, "opportunity"
ham, "opportunity.all"
ham, "opportunity.pls"
ham, "opposed"
ham, "opposite"
ham, "opps,"
ham, "opted"
ham, "optimistic"
ham, "option"
ham, "option!g?!"
ham, "optionndering"
ham, "oral."
ham, "orc"
ham, "orchard"
ham, "orchard.it."
ham, "ords,"
ham, "oredi"
ham, "oredi.."
ham, "oredi..."
ham, "oredi...ask"
ham, "oredi...nna"
ham, "oredi...u"
ham, "oredi...w.you"
ham, "oredi?woould"
ham, "oreo"
ham, "organise"
ham, "orget"
ham, "ork"
ham, "ork,"
ham, "ors"
ham, "ort"
ham, "ortxt"
ham, "oru"
ham, "os"
ham, "oscar."
ham, "oso"
ham, "oso,"
ham, "oso.."
ham, "oso..."
ham, "oso...T"
ham, "oso?her"
ham, "ospitals"
ham, "other"
ham, "other.onus"
ham, "others"
ham, "others.."
ham, "otherwise"
ham, "otside"
ham, "ou."
ham, "ou..."
ham, "ouch"
ham, "ouchers"
ham, "ound"
ham, "ours:)so"
ham, "ous."
ham, "out!en"
ham, "out!still"
ham, "out--have"
ham, "out--if"
ham, "out."
ham, "out.."
ham, "out..."
ham, "out..llecting"
ham, "out.16+"
ham, "out.about"
ham, "out.aked."
ham, "out.come"
ham, "out.her"
ham, "out?mrw"
ham, "out?n"
ham, "outage.hamper!!!-?3"
ham, "outages"
ham, "outant"
ham, "outdeo"
ham, "outdoors."
ham, "outfer"
ham, "outfit."
ham, "outfor"
ham, "outhour"
ham, "outlooking"
ham, "outrageous."
ham, "outreach."
ham, "outs"
ham, "outside"
ham, "outside.seeEED."
ham, "outsideru"
ham, "outstanding"
ham, "outta"
ham, "ovarian"
ham, "oved"
ham, "over,"
ham, "over."
ham, "over.."
ham, "over?Let"
ham, "over?ou..."
ham, "over?wont"
ham, "overa"
ham, "overdid"
ham, "overemphasise.or"
ham, "overheating"
ham, "overrunsEE!"
ham, "overtime"
ham, "overw"
ham, "ovr"
ham, "ovulate.when"
ham, "ovulation"
ham, "ow"
ham, "owe"
ham, "owed"
ham, "owing"
ham, "owl"
ham, "own"
ham, "own--you've"
ham, "own."
ham, "owned"
ham, "owns"
ham, "owo"
ham, "ows"
ham, "ox177."
ham, "oxygen!"
ham, "oyster..."
ham, "oz"
ham, "p."
ham, "pF4Q="
ham, "pa"
ham, "pa'ou"
ham, "pa,"
ham, "pa."
ham, "pa...s"
ham, "pa..2000"
ham, "pa.itual"
ham, "pa.t"
ham, "pa.y-"
ham, "pa:-)"
ham, "pa?"
ham, "pace"
ham, "pack"
ham, "pack.also"
ham, "package.yeah"
ham, "packing"
ham, "padhe.g.m...."
ham, "page."
ham, "page...ations:"
ham, "pages"
ham, "pages..ate"
ham, "pages?RDAY"
ham, "pai"
ham, "paid."
ham, "pain"
ham, "pain."
ham, "pain.it"
ham, "pain?hope"
ham, "painful"
ham, "painingews"
ham, "painting"
ham, "painting?ith"
ham, "pale"
ham, "palm,"
ham, "pan"
ham, "panalam...but"
ham, "panic"
ham, "panicks"
ham, "panren"
ham, "panties?"
ham, "pants.NDERSTaND"
ham, "pap"
ham, "papa"
ham, "paper"
ham, "paper,"
ham, "paper."
ham, "paper?"
ham, "papers"
ham, "paperwork"
ham, "paperwork."
ham, "paracetamol"
ham, "parachute"
ham, "parade"
ham, "paragon,"
ham, "paragon..."
ham, "paragraphs?you"
ham, "paranoid"
ham, "parantella"
ham, "parchi"
ham, "parco"
ham, "parent."
ham, "parent...not"
ham, "parents"
ham, "parents'"
ham, "parents.:)i"
ham, "parish"
ham, "park"
ham, "park."
ham, "park...ment"
ham, "park.6ph"
ham, "parked"
ham, "parkin"
ham, "parking"
ham, "part."
ham, "part..wat?omorrow"
ham, "participate"
ham, "particular"
ham, "particularly"
ham, "partnership"
ham, "parts?"
ham, "party"
ham, "party:-)"
ham, "paru..rry"
ham, "pases"
ham, "pass.They"
ham, "passable."
ham, "passed"
ham, "passionate"
ham, "passport"
ham, "passwordarly"
ham, "past"
ham, "pataistha"
ham, "patent.inds"
ham, "path"
ham, "paths"
ham, "patients"
ham, "pattern"
ham, "patty"
ham, "patty's"
ham, "pay."
ham, "pay.ing"
ham, "pay?2"
ham, "payasam"
ham, "payback.e"
ham, "payed."
ham, "paying,"
ham, "payment"
ham, "payment."
ham, "payments"
ham, "payoh"
ham, "paypal."
ham, "payrize."
ham, "payter.dave"
ham, "peace.."
ham, "peaceful"
ham, "pears"
ham, "pecial"
ham, "pee"
ham, "peed"
ham, "peeps"
ham, "pehle"
ham, "pei"
ham, "pen"
ham, "pendent?an"
ham, "pending"
ham, "pending."
ham, "pending.i"
ham, "penis"
ham, "penis.nsport"
ham, "people!,"
ham, "people,"
ham, "people."
ham, "people.?"
ham, "people.e"
ham, "peopleer"
ham, "peoples"
ham, "percent"
ham, "percentages.een"
ham, "perf?"
ham, "perfect!y"
ham, "perform,"
ham, "performance"
ham, "performed?ic"
ham, "perfume,"
ham, "perhaps."
ham, "period"
ham, "period..ats"
ham, "permanent"
ham, "permission.re"
ham, "permissions"
ham, "perpetual"
ham, "persevered"
ham, "person"
ham, "person!"
ham, "person,"
ham, "person."
ham, "person..mprove"
ham, "person.Meet"
ham, "person2die"
ham, "personally"
ham, "persons"
ham, "persons.."
ham, "perspective"
ham, "perumbavoor"
ham, "pesky"
ham, "petrol"
ham, "pg"
ham, "pg..m.ITY"
ham, "ph?..."
ham, "phasing"
ham, "phd,"
ham, "phex’s"
ham, "philosophical"
ham, "philosophy"
ham, "philosophy."
ham, "philosophyail"
ham, "phne,"
ham, "phone's"
ham, "phone,"
ham, "phone..."
ham, "phone:).."
ham, "phone?about"
ham, "phone?y"
ham, "phonebook"
ham, "phoned"
ham, "phonedoes"
ham, "phoneind"
ham, "phoneme,"
ham, "phonevery"
ham, "photos"
ham, "photos."
ham, "phrase"
ham, "physics"
ham, "piah"
ham, "pic."
ham, "pick"
ham, "pick."
ham, "picking"
ham, "pickled"
ham, "pickless"
ham, "pics.nds"
ham, "pictures"
ham, "pictures,"
ham, "pie!"
ham, "pie."
ham, "piece"
ham, "pieces"
ham, "pierre"
ham, "piey?!"
ham, "pig"
ham, "pilates"
ham, "pilates..."
ham, "pile"
ham, "pillows"
ham, "pimples"
ham, "pimples..even"
ham, "pin"
ham, "pin?e"
ham, "pink"
ham, "pints"
ham, "pisces."
ham, "piss"
ham, "pissed"
ham, "pissed."
ham, "pix"
ham, "pix?"
ham, "pixels,"
ham, "pizza"
ham, "pizza."
ham, "pizza..."
ham, "place,"
ham, "place."
ham, "place..t"
ham, "place..ted"
ham, "place.No"
ham, "place.elax."
ham, "place?"
ham, "placed"
ham, "placefinish.o"
ham, "placement"
ham, "placer"
ham, "places"
ham, "places."
ham, "placeto"
ham, "plaid"
ham, "plan"
ham, "plan!"
ham, "plan."
ham, "plan.er"
ham, "plan?"
ham, "plan?0"
ham, "plan?from"
ham, "plan?ing"
ham, "plan?w?"
ham, "plane"
ham, "plane.."
ham, "planet"
ham, "planet.I"
ham, "planned"
ham, "planned,"
ham, "planned."
ham, "planned?"
ham, "planning"
ham, "planon..ir"
ham, "planot"
ham, "plans"
ham, "plans."
ham, "plans.s..."
ham, "plans?.pon!"
ham, "plansinsurance"
ham, "plate."
ham, "play!!Life"
ham, "play,"
ham, "play."
ham, "play..i"
ham, "player.m"
ham, "player.why"
ham, "players"
ham, "playing"
ham, "playng"
ham, "plaza"
ham, "pleasant"
ham, "please!"
ham, "please."
ham, "please...."
ham, "please.or"
ham, "please.owange."
ham, "please?!"
ham, "pleasehours."
ham, "pleaseound..."
ham, "pleasure"
ham, "pleasure..."
ham, "pleasured"
ham, "plenty"
ham, "plenty.e"
ham, "plentyon"
ham, "plm"
ham, "ploughing"
ham, "pls."
ham, "pls.to"
ham, "pls:-)r..ow"
ham, "plsgrats"
ham, "plum"
ham, "plumbers"
ham, "plumbing,remixed"
ham, "plural"
ham, "plz"
ham, "plz."
ham, "pm)"
ham, "pmon"
ham, "pmt"
ham, "pocay"
ham, "pocked"
ham, "pockets:).."
ham, "pocy"
ham, "poem:"
ham, "poet"
ham, "point"
ham, "point!"
ham, "point,"
ham, "point?"
ham, "pointl"
ham, "points"
ham, "pointsay,"
ham, "poken."
ham, "poker"
ham, "poker,"
ham, "poking"
ham, "pole"
ham, "police"
ham, "politicians."
ham, "pongal.Is"
ham, "pongal??.."
ham, "pongal?do"
ham, "pongal?ssage"
ham, "ponnungale"
ham, "pooi:)i"
ham, "pookie"
ham, "pool"
ham, "poop."
ham, "poor"
ham, "poorly"
ham, "poortiyagi"
ham, "pop"
ham, "pop."
ham, "pop?."
ham, "popcorn"
ham, "popped"
ham, "popping"
ham, "porridge,"
ham, "port"
ham, "portal."
ham, "portege"
ham, "posible"
ham, "position."
ham, "position?"
ham, "positions"
ham, "positive"
ham, "possession"
ham, "possession,"
ham, "possessionney"
ham, "possessiveness"
ham, "possibility"
ham, "possible"
ham, "possible!TINES"
ham, "possible,Hope"
ham, "possiblePOUND"
ham, "possiblea"
ham, "possibly"
ham, "post,erode"
ham, "postal"
ham, "posted"
ham, "posting"
ham, "postponed,"
ham, "posts..ther."
ham, "potato"
ham, "pouch"
ham, "pouch?u!"
ham, "pounded"
ham, "poured"
ham, "pours"
ham, "power"
ham, "powerful"
ham, "ppl"
ham, "pple"
ham, "pple...$700"
ham, "pple...ay.less"
ham, "prabha"
ham, "pract"
ham, "practical"
ham, "practical."
ham, "practice"
ham, "practicejeans..."
ham, "practicing"
ham, "practicum"
ham, "practising"
ham, "praises"
ham, "prakasam"
ham, "prakasamanu"
ham, "praps"
ham, "prasad."
ham, "pray"
ham, "pray!f"
ham, "prayers"
ham, "praying"
ham, "praying.will"
ham, "pre"
ham, "predict"
ham, "predicting"
ham, "prediction.n"
ham, "predictive"
ham, "prefer"
ham, "prefer..."
ham, "preferably"
ham, "prepaid"
ham, "prepare.,"
ham, "prepared"
ham, "prepared."
ham, "preponed"
ham, "prescribed"
ham, "prescription"
ham, "prescription."
ham, "present"
ham, "present."
ham, "present..."
ham, "presents."
ham, "presnts"
ham, "press"
ham, "pressies"
ham, "pressure"
ham, "prestige"
ham, "pretend"
ham, "pretsorginta,"
ham, "pretsovru"
ham, "pretty"
ham, "pretty."
ham, "prevent"
ham, "previews."
ham, "prey"
ham, "price,so"
ham, "price."
ham, "price..."
ham, "prices"
ham, "pride."
ham, "priest"
ham, "prince"
ham, "prince..GN:-)"
ham, "princes"
ham, "princess"
ham, "princess!"
ham, "princess."
ham, "princess?"
ham, "princess?there.old"
ham, "prinrry"
ham, "print"
ham, "printed"
ham, "printing"
ham, "prior"
ham, "priority"
ham, "priscilla's"
ham, "privacy"
ham, "prix?"
ham, "priya"
ham, "prob"
ham, "prob."
ham, "prob..."
ham, "prob.....een"
ham, "prob...sch"
ham, "probably"
ham, "probably,"
ham, "problem"
ham, "problem!"
ham, "problem,"
ham, "problem-free"
ham, "problem."
ham, "problem.."
ham, "problem..."
ham, "problem..but"
ham, "problem..en"
ham, "problem.i"
ham, "problem:-)t"
ham, "problem?"
ham, "problem?or"
ham, "problematic"
ham, "problemhours"
ham, "problems"
ham, "problems."
ham, "problems?"
ham, "problt...;-)"
ham, "problum"
ham, "probmer"
ham, "probs"
ham, "process"
ham, "process.Excellent"
ham, "process.etball."
ham, "process.networking"
ham, "process:)its"
ham, "process?ey"
ham, "processed"
ham, "productswn"
ham, "professors"
ham, "profile"
ham, "profiles??"
ham, "profit."
ham, "program."
ham, "programs"
ham, "progress."
ham, "project"
ham, "project."
ham, "project.e"
ham, "project.got"
ham, "projects."
ham, "prolly"
ham, "prometazine"
ham, "prominent"
ham, "promise"
ham, "promise."
ham, "promises"
ham, "promoting"
ham, "promptly"
ham, "prone"
ham, "proof"
ham, "proofo"
ham, "proove"
ham, "proper"
ham, "properly"
ham, "property"
ham, "propose"
ham, "propsd"
ham, "pros"
ham, "prospects"
ham, "prospects."
ham, "protect"
ham, "prove"
ham, "provider"
ham, "province"
ham, "prsn"
ham, "ps3"
ham, "pthis"
ham, "pub"
ham, "pub!"
ham, "pub!person"
ham, "pub/cafe"
ham, "pub??"
ham, "pub?are"
ham, "pub?re"
ham, "public"
ham, "publish"
ham, "pubs"
ham, "pudunga"
ham, "pull"
ham, "pulling"
ham, "pulls"
ham, "pump"
ham, "punch"
ham, "punish"
ham, "punishment"
ham, "punto."
ham, "puppy"
ham, "pura"
ham, "purchases"
ham, "pure"
ham, "purse"
ham, "pursected"
ham, "push"
ham, "pushes"
ham, "puts"
ham, "puttin"
ham, "putting"
ham, "puzzeles.lle"
ham, "puzzles"
ham, "qatar"
ham, "qbank"
ham, "qet...what"
ham, "qi..."
ham, "qing"
ham, "quality."
ham, "quarter,"
ham, "queen."
ham, "queen?"
ham, "question."
ham, "question.."
ham, "questioned"
ham, "questionhis"
ham, "questions.d"
ham, "quick"
ham, "quickly"
ham, "quickn"
ham, "quiet"
ham, "quiet."
ham, "quit"
ham, "quit."
ham, "quit.creen"
ham, "quite"
ham, "quitting"
ham, "quizzes"
ham, "quor?"
ham, "r!"
ham, "r."
ham, "r.w"
ham, "rOST,"
ham, "racing"
ham, "radiator!free"
ham, "radio.after"
ham, "raed"
ham, "rael"
ham, "raglan"
ham, "rahul"
ham, "raiden"
ham, "railway."
ham, "railwaying"
ham, "railwaytext.rning.take"
ham, "rain"
ham, "rain,"
ham, "rain."
ham, "raining"
ham, "raining?a...take"
ham, "raise"
ham, "raised"
ham, "rajas"
ham, "rajini"
ham, "rakhesh"
ham, "raksha"
ham, "ralphs"
ham, "ramen"
ham, "ran"
ham, "random"
ham, "random."
ham, "randomlly"
ham, "rang"
ham, "range"
ham, "range."
ham, "raping"
ham, "rate."
ham, "rate.."
ham, "rather"
ham, "ratio"
ham, "raw"
ham, "rawring"
ham, "rayan"
ham, "rays"
ham, "rays."
ham, "rcb.battle"
ham, "rd"
ham, "rd."
ham, "rdy"
ham, "re-met"
ham, "re-send."
ham, "re."
ham, "reLation"
ham, "reach?y"
ham, "reache"
ham, "reached"
ham, "reached."
ham, "reached.t"
ham, "reaching"
ham, "reaching...ne"
ham, "reaching?to"
ham, "reacting"
ham, "reaction"
ham, "read."
ham, "read..."
ham, "readiness.4"
ham, "reading"
ham, "reading."
ham, "ready!g..ai"
ham, "ready!meone"
ham, "ready,"
ham, "ready."
ham, "ready..."
ham, "ready.all"
ham, "ready.ct"
ham, "real,"
ham, "real."
ham, "realise"
ham, "realised"
ham, "realising"
ham, "reality"
ham, "realized"
ham, "realizes"
ham, "really,"
ham, "really."
ham, "really?"
ham, "really??"
ham, "realwas"
ham, "realy"
ham, "reapply?"
ham, "rearrange"
ham, "reason"
ham, "reason.."
ham, "reasonable"
ham, "reasons"
ham, "reassurance!"
ham, "reassuring,"
ham, "reboot"
ham, "rebooting"
ham, "rebtel"
ham, "receipts."
ham, "receipts€”well"
ham, "receive..in"
ham, "recently.o"
ham, "reception"
ham, "recession"
ham, "recharge."
ham, "recharge..Rakheshoothpaste"
ham, "recharged"
ham, "reckon"
ham, "recognise"
ham, "recognises"
ham, "record"
ham, "record:)h"
ham, "recorded"
ham, "recount"
ham, "recovery"
ham, "recovery,"
ham, "recreation"
ham, "recycling:"
ham, "red"
ham, "red,red"
ham, "reduce."
ham, "references.."
ham, "referin"
ham, "reffering"
ham, "refilled"
ham, "reflexEire."
ham, "reformat.text"
ham, "refreshed"
ham, "refund"
ham, "reg"
ham, "regarding"
ham, "regards"
ham, "register."
ham, "registration"
ham, "regret"
ham, "regretted"
ham, "rejected"
ham, "related"
ham, "relation"
ham, "relation!"
ham, "relation.."
ham, "relationship.....its"
ham, "relatives"
ham, "relax,"
ham, "relax."
ham, "relaxing"
ham, "reliant"
ham, "relieved"
ham, "religiously.per"
ham, "relocate."
ham, "reltnship..!!"
ham, "rem"
ham, "remain"
ham, "remains"
ham, "remb..."
ham, "remember"
ham, "remember."
ham, "remember..:)"
ham, "remembered"
ham, "remind"
ham, "reminded"
ham, "reminder"
ham, "reminds"
ham, "remove.onths"
ham, "removed."
ham, "ren"
ham, "renewal."
ham, "rent"
ham, "rent,"
ham, "rent."
ham, "renting"
ham, "rents?"
ham, "repair"
ham, "repairs"
ham, "repeat"
ham, "repeating"
ham, "repent"
ham, "replace"
ham, "replacement"
ham, "replacement."
ham, "replacing."
ham, "replied:"
ham, "reply,"
ham, "reply-"
ham, "reply."
ham, "reply..."
ham, "reply...)ld"
ham, "reply...k"
ham, "reply..402"
ham, "reply..Do"
ham, "reply..ing"
ham, "reply..ing!!2400603"
ham, "reply.2WT."
ham, "reply.Be"
ham, "reply.at"
ham, "reply.e"
ham, "reply.xx"
ham, "replying."
ham, "replyrvices"
ham, "replys"
ham, "report"
ham, "report.www.SMS.ac/u/natalie2k9"
ham, "report?"
ham, "report?answer"
ham, "reppurcussions."
ham, "republic"
ham, "request.l"
ham, "requests"
ham, "requests."
ham, "require"
ham, "required:)hink"
ham, "requirements"
ham, "requires"
ham, "rer"
ham, "research"
ham, "research?e"
ham, "research?elive.com/index."
ham, "reservations."
ham, "reserve"
ham, "reserved"
ham, "reserves"
ham, "reset"
ham, "residencyve"
ham, "resizingppedalready."
ham, "reslove."
ham, "resolution."
ham, "resolved,"
ham, "resort"
ham, "respect.alking"
ham, "respect.gn"
ham, "respect.r"
ham, "respectfulREAL"
ham, "responce..what"
ham, "respondingWhat"
ham, "responsibilities.Haha"
ham, "responsibility."
ham, "rest"
ham, "rest!U??Wud"
ham, "rest,Wish"
ham, "rest:-).i'm"
ham, "rest?"
ham, "restaurant."
ham, "restaurant..."
ham, "restock"
ham, "restocked"
ham, "restrict"
ham, "resubbing"
ham, "result"
ham, "result."
ham, "resume"
ham, "resume:-)"
ham, "resuming."
ham, "retardom"
ham, "retary"
ham, "retiredpunj"
ham, "return"
ham, "returned"
ham, "returning"
ham, "returns"
ham, "reunion?ything"
ham, "revealing"
ham, "review.re"
ham, "revision"
ham, "rewarding"
ham, "rger"
ham, "rhode"
ham, "rhythm"
ham, "rhythm."
ham, "riate"
ham, "rice,"
ham, "rice."
ham, "rich"
ham, "riddance"
ham, "ridden"
ham, "ride"
ham, "rideidn't"
ham, "ried"
ham, "right!"
ham, "right,"
ham, "right."
ham, "right.."
ham, "right.200"
ham, "right?"
ham, "right?c"
ham, "right?draw"
ham, "right?et"
ham, "right?it"
ham, "right?t"
ham, "right?www.Ldew.com1win150ppmx3age16mportant."
ham, "rightly"
ham, "rights"
ham, "riley's"
ham, "rimac"
ham, "ring."
ham, "ring..."
ham, "ringerrking"
ham, "ringing"
ham, "rinu"
ham, "rip"
ham, "risk"
ham, "risks,"
ham, "rite"
ham, "rite..."
ham, "rite...HEER"
ham, "rite?"
ham, "rite?,"
ham, "rite?st"
ham, "ritten"
ham, "river"
ham, "rk"
ham, "rl"
ham, "rld"
ham, "rn"
ham, "rname"
ham, "road"
ham, "road."
ham, "road..."
ham, "roads"
ham, "roads!RVx9064015307"
ham, "roads."
ham, "roast"
ham, "roast.and"
ham, "rob"
ham, "robinson"
ham, "robs"
ham, "rock"
ham, "rock,"
ham, "rock."
ham, "rock..e"
ham, "rocking"
ham, "rocks"
ham, "rocks...ask"
ham, "rockt"
ham, "rofl"
ham, "roger."
ham, "role"
ham, "roles"
ham, "rolled"
ham, "roller"
ham, "romantic"
ham, "romantic!a"
ham, "ron"
ham, "ron's"
ham, "room"
ham, "room."
ham, "room.ITY"
ham, "room.a..."
ham, "room.again),"
ham, "room.elf"
ham, "room.ing"
ham, "room:)."
ham, "room?"
ham, "roomate"
ham, "roommate"
ham, "roommate's"
ham, "roommate,"
ham, "roommates"
ham, "roomourI'll"
ham, "ros"
ham, "rose"
ham, "rother"
ham, "rough"
ham, "round,"
ham, "round."
ham, "rounder:)so"
ham, "rounds"
ham, "route"
ham, "row?vry"
ham, "rows"
ham, "royal"
ham, "rr..ll....."
ham, "rricanes"
ham, "rs"
ham, "rs,"
ham, "rs."
ham, "rs.."
ham, "rs..i"
ham, "rself"
ham, "rson"
ham, "ru"
ham, "ru?"
ham, "ru?cessfully"
ham, "rub"
ham, "rubber"
ham, "rude,"
ham, "rugby"
ham, "ruin"
ham, "ruining"
ham, "rule."
ham, "rules"
ham, "rumbling...OX"
ham, "rummer.he"
ham, "rumour"
ham, "run"
ham, "run."
ham, "running.lets"
ham, "runs"
ham, "runsEE!"
ham, "rupaul"
ham, "rush"
ham, "rush,"
ham, "rushing."
ham, "ry"
ham, "ryan"
ham, "ryan's"
ham, "s."
ham, "s.."
ham, "s..first"
ham, "s?"
ham, "sOOnul"
ham, "sachin"
ham, "sachin.just"
ham, "sack"
ham, "sackeds-"
ham, "sacrifice"
ham, "sacrifice."
ham, "sad"
ham, "sad,"
ham, "sad.."
ham, "sad...ee"
ham, "sad.r"
ham, "safe"
ham, "safe."
ham, "safe.ornwall"
ham, "safely"
ham, "safety"
ham, "sageund"
ham, "saibaba"
ham, "said"
ham, "said,"
ham, "said,''"
ham, "said:if"
ham, "saidding...|"
ham, "sake"
ham, "salary"
ham, "salary."
ham, "salary..:-);-)l"
ham, "sale."
ham, "sales"
ham, "sales/pee"
ham, "salesman..."
ham, "salmon"
ham, "salon"
